householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t29,pctWWage,pctWSocSec,pctWPubAsst,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,PctPopUnderPov,PctNotHSGrad,PctUnemployed,MalePctNevMarr,TotalPctDiv,PctKidsBornNeverMar,PctImmigRec5,PctPersDenseHous,MedRentPctHousInc,PctSameCity85,PopDens,ViolentCrimesPerPop,nonViolPerPop
2.52,22.12,75.92,0.56,1.16,25.52,64.84,37.27,12.11,10038,11365,5690,10716,5264,7088,10583,25.43,34.74,8.5,25.73,13.34,4.92,54.19,3.71,29.8,82.71,876.6,1783.14,9719.33
2.34,1.7,97.7,0.3,0.29,23.71,64.27,38.41,9.42,11269,11322,8976,5115,15083,0,17367,18.99,30.81,8.01,25.25,13.17,2.6,14.34,0.95,27.1,86.73,2926.2,216.8,3824.15
2.69,0.13,97.43,2.19,1.31,20.66,79.78,33.95,2.31,26150,26421,14000,25000,16946,8887,13940,1.25,10.6,2.31,26.39,5.95,0.61,8.32,0.63,25.9,95.32,5089.3,?,2695.18
2.65,21.46,77.22,0.92,0.97,28.4,73.88,25.87,10.18,11778,13533,5683,5293,11101,7001,7446,19.75,26.06,7.65,29.37,13.63,5.34,31.14,5.08,25.7,87.6,1645.8,1090.36,9138.61
2.97,5.64,59.89,2.47,40.81,30.16,72.51,27.2,12.86,8016,10163,5864,7912,9303,4145,4142,33.01,42.28,11.51,33.01,13.82,7.41,42.59,17.57,27.7,59.74,860.9,881.06,5900.54
2.68,1.21,96.78,1.08,2.86,25.18,78.79,28.39,5.68,17002,17199,9856,19531,13918,10381,9267,4.6,20.82,5.31,30.26,8.24,2.35,15.58,1.33,26.4,89.47,2768.9,155.42,4012.02
3.06,3.97,92.37,3.21,2.39,22.59,88.26,15.41,1.07,19047,19359,11245,0,18638,23540,13256,2.24,5.7,4.22,20.28,6.46,0.99,52.11,0.85,25.3,42.47,787.7,11.72,917.97
2.84,1.67,90.93,1.44,12.36,25.46,90.09,16.33,1.83,17437,17941,14745,16559,19609,9182,11610,4.74,14.97,3.13,22.55,10.41,1.43,22.38,4.04,23,70.26,916.2,204.68,3192.28
3.2,2.78,96.27,0.26,72.66,27.75,76.78,27.47,17,7548,7569,6518,12039,0,8091,5433,26.74,52.26,13.32,26.38,9.11,2.04,15.36,12.05,27.4,87.32,1599.8,235.59,3474.97
2.54,21.21,73.17,2.24,9.71,27.97,78.45,24.72,6.42,16589,18124,12365,3952,20348,9328,10197,11.61,23.48,5.17,33.66,11.74,7.26,31.44,4.35,29.6,81.67,4359.5,761.6,?
2.45,5.26,91.28,1.99,11.51,22.93,74.03,34.6,2.63,16747,17128,12998,16407,12124,12032,14534,5.08,18.2,3.51,22.54,10.53,1.81,13.61,2.95,27,62.37,1977.9,305.77,5248.85
2.77,2.19,86.95,1.45,15.52,23.2,75.6,29.01,4.29,14059,14810,11933,12841,9826,7611,9350,7.87,16.54,4.62,17.84,9.19,1.85,11.87,4.32,33.3,74.4,794.8,410.47,3629.48
3.19,12.99,70.45,3.32,35.9,30.84,77.43,23.29,14.13,9773,10285,8306,8017,11646,8072,6793,15.73,35.87,9.73,26.09,10.96,3.96,23.43,14.5,35.1,49.07,697.7,1379.97,6667.1
2.61,0.64,97.97,0.78,1.44,23.66,78.8,25.36,2.33,21223,21193,20769,2400,10221,52463,29565,2.12,9.53,3.98,23.04,7.36,0.49,7.88,0.46,22.6,67.67,2599.8,21.66,2642.98
2.69,1.28,92.1,3.31,9.23,24,80.82,23.47,4.91,17170,17554,13937,21106,14838,7550,11011,4.16,13.63,3.86,28.02,12.51,1.05,17.25,3.18,28.2,71.98,3386.4,517.46,3570.27
2.61,72.13,26.56,0.75,1.23,27.11,73.47,32.36,12.38,10547,15150,8859,7020,12730,6856,8181,20.3,37.76,8.45,40.16,15.65,12.99,20.93,4.3,27.7,78.54,1619.7,1332.66,6682.63
3.8,0.12,70.23,0.1,88.43,32.69,70.42,30.76,19.16,5561,6026,1865,362,0,4491,4331,44.47,58.41,16.97,31.68,7.6,3.07,19.61,29.29,27.4,88.34,2013.3,880.21,9164.34
2.6,39.97,59.43,0.3,0.61,26.81,71.03,31.38,10.49,9954,12650,5925,11618,2674,11453,10541,22.21,40.9,8.83,28.56,14.99,7.62,6.17,4.73,26.5,83.27,1197.4,816.58,?
3.7,0.69,58.78,3.16,83.2,31.31,82,25.09,12.12,10454,10998,14888,10740,16781,8980,9432,11.61,47.73,8.44,36.88,10.54,5.6,20.03,25.88,28.6,91.97,7160.8,1348.6,2899.17
2.82,1.39,85.37,12.48,3.22,16.79,76.24,26.6,1.98,42951,45553,26439,4570,27934,21959,51320,1.8,3.55,1.61,22.58,7.64,2.27,5.27,0.88,22.5,87.78,6079.1,137.47,3909.27
2.55,0.14,92.8,0.33,0.81,24.07,80.12,25.58,5.67,12411,13115,0,3829,1590,3277,5985,10.19,15.2,2.4,24.71,9.64,2.56,0,2.25,22.9,72.55,956.9,291.16,5553.94
2.39,0.96,96.08,1.87,3.26,23.15,68.64,38.97,5.48,12734,12851,9970,13091,10328,5097,8778,9.28,26.22,4.17,22.76,13.17,1.04,16.45,2.63,26.7,78.37,3021.6,439.29,6521.55
2.68,21.18,76.65,1.52,1.29,31.23,75.06,27.63,8.85,9995,11353,5768,10910,1718,11471,4883,20.79,27.71,7.9,29.51,13.77,2.98,45.09,3.99,23.8,78.79,1682.8,124.1,5824.44
2.79,7.07,71.04,17.65,9.82,23.2,83.62,22.53,4.48,18000,19255,14622,18527,15601,11141,13782,3.69,14.57,4.48,25.45,11.16,1.12,9.18,5.29,28,78.22,3274.6,803.36,5154.47
2.66,3.75,95.26,0.51,0.56,27.14,74.26,30.87,9.85,11490,11494,7575,8505,54657,3139,6966,14.18,30.5,7.34,23.4,11.62,2.31,33.67,1.64,24.1,88.16,2686,210.81,5442.7
3.04,17.58,58.6,12.18,23.73,29.12,82.87,20.03,12.03,13686,15469,10521,10818,13750,9111,10286,10.79,23.51,7,31.2,12.46,5.04,29.16,11.08,27.1,75.07,4222.7,868.12,4843.49
2.44,3.14,95.46,0.77,1.1,25.19,72.01,33.58,10.54,15426,15733,9574,7370,10373,5178,6434,9.74,21.94,7.56,31.08,11.11,2.96,13.89,0.86,26.6,88.1,1152.3,529.02,3452.56
3.09,1.85,76.18,8.19,24.66,31.71,88.93,14.19,4.38,18924,21210,14383,16836,15495,8494,9719,7.74,18.32,4.31,35.45,10,3.41,30.1,9.76,26.7,77.9,6042.6,333.19,3158.41
2.94,6.71,64.19,0.59,41.86,29.12,75.2,28.78,9.2,10264,13193,5663,9385,4364,4906,4986,22.58,37.63,8,25.05,9.99,2.65,15.08,11.36,25,77.25,1608.4,567.16,5355.02
2.71,21.26,75.56,0.57,8.3,25.82,77.36,28.59,8.51,12292,13802,6797,12475,104100,3583,6602,17.84,32.03,5.34,23.21,13.4,4.57,31.95,7.05,28,76.15,1037.9,2523.46,10385.16
3.89,0.08,98.09,0.45,2.45,29.74,83.98,23.58,6.51,8852,8867,0,8681,10525,7612,7767,8.47,13.93,5.59,25.94,6.36,0.56,27.81,7.3,24.2,86.38,1897,103.43,2712.74
2.43,1.4,89.31,6.98,6.65,24.1,81.66,20.94,3.48,21950,22457,21723,14713,18600,14042,17071,3.63,7.6,3.2,30.31,13.96,0.92,20.17,2.34,27.9,70.64,4489.1,534.69,5777.82
2.73,1.37,90.67,5.78,6.69,26.43,89.33,11.96,2.83,24812,25089,19410,19812,23598,19307,18337,2.41,7,3.06,27.57,10.53,0.64,15.7,1.73,26.9,65.55,3009.8,144.9,3508.59
2.72,55.07,36.34,1.83,10.54,29.09,79.69,27.08,8.42,12545,13657,12319,13292,9660,8810,8907,12.03,33.85,8.58,40.33,14.65,14.36,20.96,6.52,28,82.43,2663.9,1730.67,5524.15
2.77,1.61,95.66,2.04,1.02,26.94,92.25,11.08,2.41,21908,22294,16470,10181,14316,1754,9794,3.36,5.56,3.24,27.64,9.09,1.31,22.48,1.21,22.9,76.47,1491.7,?,3131.33
2.68,0.86,94.07,1.27,4.53,29.57,78.84,25.24,5.4,11385,11637,9421,6017,7772,7252,6816,15.34,16.93,6.09,27.78,11.55,1.23,27.22,3.05,24.5,75.38,1610.3,345.45,4100.26
2.46,2.93,90.16,0.69,1.93,23.36,70.25,33.16,4.75,13776,14273,7046,9131,19541,8768,9081,10.74,20.03,4.86,20.26,10.78,1.21,11.48,1.98,24.2,77.45,1466,236.38,4373.02
2.4,8.45,90.6,0.46,0.82,24.36,61.42,41.57,18.17,9100,9462,4657,15105,17710,663,13616,26.82,41.94,8.52,22.85,15.41,3.67,14.29,2.67,27.6,78.04,1584.9,457.72,8759.58
2.92,0.76,97.48,1.46,0.87,25.58,84.85,20.6,1.54,16930,17017,30940,7663,8563,38667,53827,2.84,15.64,2.91,23.44,6.91,0.71,5.63,0.98,25.6,65.15,684.6,355.9,1491.4
2.76,0.4,97.14,0.52,6.38,27.15,81.8,26.55,5.87,13057,13039,12899,16523,21763,11237,10324,7.89,25.54,6.17,25.26,11.34,1.76,15.6,2.36,23,77.55,1346.9,268.19,3457.74
2.65,2.78,94.3,2.06,1.44,26.19,84.42,19.09,3.03,17602,17638,15683,15589,19296,14471,10128,4.21,11.36,3.99,26.43,10.07,1.05,15.84,1.4,22.6,82.09,1230.1,?,5240.51
2.8,1.84,73.12,0.84,33.32,37.92,72.45,33.25,15.35,8375,9561,5046,10050,5793,4828,4876,34.98,38.26,9.67,40.53,11.07,2.16,34.81,6.34,28.5,64.66,2066.9,295.76,3469.22
2.41,0.4,95.31,1.41,1.63,22.59,66.93,34.75,8.42,12919,12665,6199,27620,7293,7463,7408,13.89,20.41,7.46,24.84,14.17,1.74,18.27,2.32,27,75.64,1748.6,239.32,6461.68
3.08,0.97,65.02,6.55,34.84,27.55,69.83,30.11,20.78,9666,11672,5160,11295,6561,5441,5995,26.82,39.22,12.79,32.25,12.79,5.49,31.41,14.05,30.3,78.67,2538.9,589.14,7149.43
3.02,5.55,73.53,6.8,29.84,32.22,78.24,23.33,8.51,13552,15003,10520,11616,11102,8082,8373,8.82,21.12,4.9,36.2,13.28,3.4,20.32,13.74,29.1,65.41,4428.7,485.18,2330.62
2.56,6.81,90.05,0.59,3.49,28.1,69.09,29.35,17.03,11210,11612,7082,5459,9932,9653,7851,22.12,28.85,10.79,30.44,15.01,5.27,6.62,2.17,31.7,87.26,4061.5,?,5730.04
2.97,0.82,91.75,0.49,23.98,27.62,89.17,14.07,1.83,14187,14457,10796,109667,12459,8825,8531,7.03,12.32,5.29,23.67,8.64,1.69,3.63,4.34,20.7,69.2,2007.9,86.34,3144.34
2.88,4.68,71.3,3.03,46.63,27.52,77.74,26.78,5.47,9924,11409,7261,500,11843,5175,6081,20.44,35.51,9.97,25.39,11.21,2.11,26.57,10.44,29.7,82.01,1642.4,1240.65,5319.51
2.63,0.3,97.43,0.99,3.24,24.7,78.26,26.01,3.37,15171,15130,15500,8690,18004,32000,12275,7.5,15.38,5.84,21.4,9.69,0.54,12.71,2.88,22.6,90.14,1373.8,349.17,3673.53
2.36,1,97.72,0.78,1.95,20.43,66.48,40.83,3.15,13391,13401,15802,10908,5401,11296,12017,8.22,20.23,4.54,20.81,11,0.92,5.72,1.53,28.7,66.7,1694,184.39,2554.01
2.51,4.6,92.63,1.72,2,31.18,81.43,22.76,4.68,15557,16023,9962,13228,8918,9553,10589,6.68,11.2,5.12,34.38,12.53,1.69,14.14,1.7,26.4,59.25,1602.6,377.97,4550.02
2.35,5.17,93.97,0.34,0.41,23.61,55.61,41.47,19.47,10385,10437,8680,4711,32245,1440,9895,27.97,35.7,11.52,24.91,14.53,2.98,12.79,1.43,29.8,86.83,2032.3,662.2,7933.86
2.46,1.66,97.51,0.57,0.52,24.29,66.27,40.4,9.29,11523,11478,5423,5654,41482,2574,14174,15.36,30.52,7.2,31.64,10.15,3.77,0,0.82,25.8,93.79,3811.2,120.26,1906.19
2.87,13.94,85.03,0.6,0.78,26.96,81.97,23.95,5.63,12461,13423,6746,28269,7922,10115,9374,11.42,25,5.36,24.13,9.48,2.18,6.12,2.55,23.6,70.08,1027.6,1205.17,4972.85
2.3,0.48,95.25,0.56,7.14,21.17,61.73,42.7,4.81,13851,14109,4068,7049,15217,7618,7920,13.27,16.66,6.89,27.2,12.43,1.06,11.55,2.56,30.7,61.48,788.7,438.76,5118.91
2.56,0.55,97.94,0.56,0.63,29.7,78.66,27.33,11.18,11252,11389,6329,5189,4750,390,17901,12.61,24.36,6.26,31.01,10.13,0.94,9.74,1.96,29.8,85.17,134.4,89.62,3355.91
3.09,79.42,20.14,0.03,0.33,29.24,66.7,30.77,21.41,5820,8325,5181,7558,773,3943,8136,44.08,46.29,17.87,38.45,15.97,13.81,55.74,8.25,35.1,93.98,1304.6,2982.31,?
2.94,0.41,97.09,0.57,0.74,26.77,90.02,12.59,3.45,18182,18085,6082,26405,6410,8000,13364,3.74,10.14,3.36,25.28,8.18,1.81,6.11,1.33,25.5,70.49,847.8,?,2872.06
3.65,0.26,94.07,2.73,4.17,55.62,85.9,17.17,4.87,8408,8618,4320,4596,5336,4119,5086,29.56,10.15,5.85,49.51,4.58,0.97,53.28,11.79,27.5,52.45,2170.4,157.99,3935.3
3.18,1.97,87.97,8.49,2.28,65.11,89.68,10.2,2.27,9375,9687,5611,16503,6657,8187,5344,34.88,3.27,4.92,71.18,4.1,2.02,62.32,3.49,35.1,32.33,3398.7,212.45,1634.58
2.67,0.75,94.72,2.74,2.06,25.83,78.56,26.21,7.11,13576,13755,10898,8285,10330,10280,6639,7.01,16.83,5.61,24.96,12.8,1.09,14.59,2.75,25.8,76.41,2240.5,288.98,7107.32
2.38,1.09,91.68,6.56,1.41,29.11,76.87,30.09,6.92,17436,17979,12497,12129,11140,9974,10966,6.82,17.25,6.92,39.75,8.95,2.15,25.86,2.23,26.4,77.32,4887.1,369.24,3235.58
2.76,19.74,73.88,4.13,3.94,33.84,87.7,12.85,5.5,10882,11271,10106,6330,8792,9661,8414,13.18,17.17,9.78,23.05,11.26,1.59,18.51,4.08,24.4,55.57,1847.9,369.08,3451.37
3.06,6,91.86,1.71,1.1,57.65,80.72,24.08,5.44,9704,9858,7120,0,10028,13154,5630,32.21,24.56,6.07,59.29,5.86,1.27,44.75,0.86,35.1,45.03,1567,363.7,2627.45
2.63,20.21,75.39,2.39,7.55,24.54,80,31.55,3.31,17383,18416,14004,12464,16683,13013,12681,6.42,22.83,5.36,31.35,9.58,3.2,20.68,3.13,25.6,83.55,6127.2,390.07,3873.63
3.43,0.13,98.62,0.49,0.57,29.87,95.43,7.08,3.12,15387,15445,40000,6587,0,2000,12642,2.04,7.5,4.97,26.78,6.57,0.97,0,1.66,24.8,79.3,416.1,?,2833.17
3.01,5.87,78.59,5.44,20.02,28.75,88.3,12.48,4.64,17239,18100,15108,18771,15616,12209,12161,5.47,14,4.87,27.95,10.78,1.69,22.15,5.5,28.2,62.98,2589.1,340.63,4352.73
2.79,1.89,76.19,20.51,5.32,21.14,84.41,20.73,1.85,36509,38958,35795,12513,27831,35293,25035,3.16,4.79,2.33,24.88,7.15,0.8,26.75,2.73,26.6,84.57,2942.9,324.61,1602.62
2.58,1.27,88.19,0.99,2.23,28.86,78.54,24.57,6.79,12469,13310,10045,5269,8910,7474,10978,13.65,15.07,5.21,30.05,11.54,2.62,29.09,2.86,26.6,67.48,1489.4,442.93,?
2.41,3.25,95.34,0.51,1.44,22.59,75.99,32.82,3.48,14914,15065,13223,10858,7762,13060,12058,4.78,15.17,3.91,21.15,11.53,1.26,9.37,0.8,23.1,88.44,2981.4,271.52,3533.11
2.47,1.43,97.65,0.65,0.43,27.27,82.23,27.29,5.04,13984,14055,12567,8908,9771,0,24553,6.04,27.44,4.9,29.71,12.39,1.5,38.84,1.97,21.1,89.92,3978.2,118.6,2685.53
2.2,5.46,93.04,0.88,1.11,28.02,74.78,30.75,3.53,13662,13756,11330,32000,20352,11200,9508,9.92,24.1,4.97,26.04,14.46,2.13,27.55,1.54,24.7,86.32,1839.1,716.61,5232.9
2.57,0.56,91.22,1.06,8.95,26.6,64.92,29.57,20.02,9997,10369,3440,8018,7699,5381,6391,20.41,21.66,9.88,25.98,16.23,3.38,24.77,6.61,28.4,71.77,1641.4,981.2,7182.98
2.55,1.05,92.6,3.27,3.96,25.05,71.05,28.7,14.66,13040,13488,7204,10277,5694,7031,10361,14.31,19.01,8.74,24.74,15.71,2.26,21.67,4.49,29.3,68.14,1252.4,631.89,6142.86
2.75,3.83,79.59,4.42,18.96,27.56,79.04,22.9,7.29,17825,19791,11465,13749,13588,8053,9402,8.98,15.38,4.78,29.86,12.03,2.24,28.84,5.37,26.9,70.44,2398.1,727.83,4976.1
2.53,1.32,91.07,6.28,2.46,28.06,89.74,12.28,2.07,20037,20279,24834,13947,17165,8715,12919,3.63,5.98,2.85,30.81,13.18,1.36,27.82,2.2,24.7,68.33,2393,143.51,4097.49
2.25,1.6,87.04,6.83,11.5,29.76,87.35,12.87,3.53,26230,26766,29539,19871,25667,15746,15718,5.59,9.58,3.38,42.32,15.62,3.45,24.77,4.11,25.4,77.69,9250.8,599.45,5636.7
2.53,0.35,97.58,0.44,0.59,24.28,74.91,31.8,5.43,13161,13404,3832,3913,2127,5271,8198,9.53,21.86,4.52,28.04,8.87,1.59,12.4,0.99,26,77.44,419.1,?,4852.11
2.59,3.64,82.76,6.32,24.12,27.2,81.45,21.07,5.3,20292,21670,12013,10809,19598,9281,9950,8.3,18.45,3.82,35,13.43,3.48,29.78,10.47,28.6,77.2,3349.1,726.59,4174.62
3.42,0.39,59.45,6.07,58.24,32.3,77.29,26.87,14.48,8791,10570,3073,3594,11856,5231,5512,22.42,46.11,15.46,34.22,7.91,5.6,38.38,20.6,29.1,79.38,3912.5,724.94,5216.01
2.41,38.95,60.35,0.33,0.61,24.77,70,36.66,8.63,11668,14121,7938,17400,11429,0,0,18.5,38.79,6.23,29.06,14.04,6.82,0,3.24,23.2,88.05,1487.2,499.72,8043.15
2.29,6.55,83.45,7.74,2.96,29.47,83.61,19.97,5.93,16298,17034,12050,7482,14105,9990,12112,7.02,14.49,4.58,33.07,15.35,2.38,17.82,3.76,24.4,78.74,2476.7,596.65,9605.17
4.18,0.29,96,1.53,3.08,63.14,87.83,14.65,3.97,6599,6688,2025,3736,2376,8241,6203,41.77,11.88,8.7,58.39,2.83,0.25,71.53,21.71,26.2,39.16,3247.5,53.73,4103.43
3.31,20.35,57.93,3.53,31.48,28.59,81.99,20.68,12.49,11862,13152,11687,12335,9408,8168,9020,12.12,26.81,8.12,29.11,12.01,5.08,26.68,11.55,32.6,65.03,3288.6,1380.76,4782.04
2.3,2.61,93.49,2.81,1.07,26.37,79.89,29.94,4.4,15992,16425,10234,8998,8594,17976,11804,5.55,11.92,3.61,31.14,10.51,1.93,14.65,1.64,27,84.59,5009.5,?,4805.2
2.46,1.43,93,3.31,3.04,24.34,79,23.66,5.55,17085,17324,16333,11842,16672,8629,10687,7.79,9.66,5.05,24.14,11.03,1.6,14.35,1.85,19.2,76.74,973.3,231.23,2738.93
2.48,9.18,89.59,0.6,0.68,27.62,73.41,33.63,10.61,10975,11260,8179,10876,16467,6694,7017,20.51,32,8.5,27.61,14.1,3.48,23.73,1.51,25.1,81.95,2032.8,168.57,4627.88
2.21,15.19,82.53,1.79,1.22,27.16,80.1,27.54,2.64,21799,22581,16784,10670,28290,27129,20217,7.31,14.65,4.17,35.62,10.98,2.66,26.33,0.8,23.6,77.65,4434.6,749.31,12349.43
2.68,3.18,87.82,4.16,7.93,28.5,87.7,13.71,4.61,16258,16808,11250,9895,15059,10463,9087,7.18,13.13,4.84,26.1,12.53,1.55,28.61,4.37,23.7,61.29,1288.6,700.63,3604.67
2.08,12.05,87,0.67,0.94,37.64,89.28,11.54,2.06,16915,17650,12004,0,15394,4092,8486,4.88,8.27,3.2,33.4,12.66,2.21,25.17,1.39,21.6,38.14,1049.6,252.9,5212.5
3.1,0.63,97.64,1.14,0.67,46.96,84.94,20.12,6.35,11991,12168,3083,2017,4055,1320,4718,14.69,12.51,6.32,52.79,6.96,2.51,31.8,1.75,27.4,52.13,2529.6,103.33,5967.45
2.65,35.15,62.76,0.28,3.34,28.82,65.84,30.36,26.54,8872,9043,8612,8742,9976,7310,7426,28.51,36.03,17.07,37.9,17.63,11.21,0,4.03,32.2,95.09,4093.3,?,7401.15
2.74,1.17,96.11,2.2,1.58,25.09,79.51,27.64,4.84,17860,17883,10511,11898,21794,11388,8955,6.68,23.82,5.73,27.98,9.8,1.57,15.83,1.14,23,93.46,3041.6,?,2064.9
2.49,17.29,81.73,0.64,0.5,25.4,72.41,30.53,10.58,11736,13062,5196,14536,21913,5000,12809,18.64,34.35,6.92,25.56,11.96,3.53,10.29,2.47,24.5,83.15,1953.5,634.79,7937.83
2.4,1.73,96.19,1.19,0.91,22.84,72.45,35.99,3.67,15352,15491,11512,14792,12216,6583,12230,5,15.58,4.55,27.7,9.87,1.5,5.2,1.12,28.4,86.39,5000.7,366.66,5020.45
3.59,1.85,62.03,0.19,91.07,30.03,69.32,32.32,24.32,5740,6694,5575,0,0,4040,5022,37.04,61.8,12.26,30.36,10.59,3.45,3.26,20.25,28.7,95.85,1345.2,420.91,5095.26
2.53,1.03,94.21,4.14,1.16,27.37,83.74,20.53,4.8,16533,16923,11676,6730,9386,11176,11842,7.85,10.91,3.5,30.01,8.83,1.71,42.38,1.87,23.6,73.07,2318.3,?,4248.06
2.54,14.97,81.13,1.54,4.19,26.51,75.6,28,8.61,14109,15383,8351,9060,11982,8009,7918,13.35,25.24,6.11,29.78,12.82,5.7,19.27,2.56,24.6,85.56,2992.2,?,9522.57
2.84,38.14,60.42,0.82,0.64,34.13,80.56,26.42,7.67,11481,14159,7394,6076,6771,10218,12158,16.38,37.12,6.92,36.8,11.65,8.81,11.25,5.36,25.1,77.35,1736.3,2047.92,6650.96
2.63,13.79,83.94,1.42,2.4,23.09,80.47,27.98,2.74,15534,16027,13246,9320,11052,9621,14449,5.75,14.21,5.39,23.08,11.99,1.41,12.4,2.26,24.5,75.45,1581.4,560.71,5618.16
2.69,0.75,93.6,2.64,7,24.39,79,19.56,6.22,17729,18036,20535,10960,13909,10972,11431,5.61,10.74,4.44,23.19,11.7,1.06,11.15,2.99,28,53.88,1456.9,170.78,2724.96
2.67,1.17,94.31,0.96,7.46,26.48,83.58,20.87,5.74,14767,15066,9288,12726,11497,8657,9016,8.87,17.5,5.13,25,11.89,1.06,0,2.83,19,83.65,998.4,649.83,5764.78
2.69,3.73,93.69,0.74,4.5,24.67,85.85,18.19,1.88,20529,21389,5695,14109,1550,7883,9370,7.64,13.65,4.58,21.78,9.47,0.77,11.37,3.03,24.5,54.76,690.4,394.21,3168
2.54,0.06,97.72,0.77,1.86,25.81,73.97,31.04,3.92,12779,12784,0,13934,12182,9809,9511,8.72,22.43,3.31,20.49,11.54,0.89,23.73,2.8,24.8,70.19,1073.9,204.23,4869.19
2.71,2.65,89.22,4.77,8.94,32.18,85.1,18.13,6.27,14861,15073,14723,18980,12226,11157,11967,8.54,12.46,5.31,33.67,13.42,1.5,25.49,4,30.5,63.81,5470.8,957.64,4811.44
2.65,2.09,92.15,4.9,1.18,41.21,74.69,25.54,6.94,10247,10312,6819,5467,11689,14330,10003,22.38,23.16,6.71,51.68,9.02,1.23,55.73,2.75,26.6,52.35,1691.1,167.73,9111.04
2.74,1.6,92.56,3.47,11.16,29.36,89.31,17.6,2.04,20045,20433,16656,11583,16528,11830,9556,3.26,13.89,2.81,33.69,9.4,1.5,37.15,4.7,22.3,81.41,4137.5,?,3842.47
2.53,29.71,68.79,0.75,1.65,26.2,70.66,37.55,10.51,11973,14263,6798,5816,12316,7621,7322,18.65,36.57,7.38,30.93,14.22,6.34,20.98,2.84,25.5,80.8,1209.9,1884.24,9160.57
2.82,7.95,89.42,1.27,3.86,31.07,75.09,30,8.39,11171,11567,7940,8166,11273,4850,4583,12.06,25.67,5.86,35.26,10.18,2.66,13.18,2.18,27.3,74.2,571.3,140.42,1929.7
2.92,21.83,76.28,0.66,1.9,30.43,83.2,21.84,12.05,12008,12527,10510,10924,9266,5552,8352,12.94,30.67,9.6,32.85,14.65,4.72,5.03,4.16,23.4,90.73,615.4,?,8234.94
2.52,0.22,96.82,1.03,2.79,23.93,70.14,33.09,6.66,11346,11290,15500,9143,18563,7572,6117,14.7,23.31,7.28,23.73,15.75,2.11,27.24,3.61,25.2,74.36,2209.7,322.81,7446.99
3.77,0.62,35.44,34.33,49.66,31.91,80.37,20.08,17.5,9796,12601,10771,9424,8792,7539,8413,20.02,46.16,8.41,39.48,8.81,5.27,27.35,35.92,30.7,83.32,9728.3,1262.31,3798.41
2.97,7.85,63.76,0.38,44.2,28.64,79.74,22.6,6.59,10268,12736,5981,27831,7733,5806,6098,21.54,41.17,6.18,27.61,12.28,2.04,20.38,13.65,24.8,84.36,1725.6,1199.22,7633.03
2.69,0.91,91.53,3.32,10.8,24.5,79.69,22.07,7.17,17430,17435,36450,12017,18386,12802,13969,6.83,13.08,4.99,23.94,12.89,1.7,19.47,3.7,28.9,53.08,1443.7,540.49,5887.21
2.47,1.64,95.09,2.55,1.13,26.35,80.37,28.86,3.28,18593,18834,12789,10428,14394,11008,8213,3.71,11.41,3.56,30.82,7.68,1.25,22.49,1.13,26.8,78.99,2440.2,?,6203.2
2.63,1,97.27,1.11,1.22,27.35,78.86,31.43,5.84,13437,13522,10500,8194,10533,14624,11903,6.19,30.6,7.54,29.86,11.04,1.12,7.31,2.47,25.4,86.58,5054.3,?,6702.13
2.63,4.86,92.15,1.78,2.68,26.22,89.48,12.43,1.8,24080,24889,15144,27450,15737,8369,13431,3.32,7.71,2.64,26.56,10.52,0.88,33.3,1.21,24.4,53.46,1420.2,194.49,3855.9
2.76,2.56,81.68,0.6,36.49,26.56,69.38,33.84,10.49,10830,11972,4759,5875,8768,5704,5869,21.62,30.72,6.51,26.89,13.03,3.18,16.24,7.01,28.5,76.72,1478.6,816.02,6677.3
2.93,5.54,84.65,1.07,18.74,30.4,90.56,11.4,2.52,12764,13382,9410,15480,17843,8017,8391,9.05,14.97,4.03,24.47,12.22,1.11,17.3,5.98,23.7,52.2,1561.8,184.77,3181.33
3.08,5.38,90.53,1.4,5.97,26.12,93.32,9.17,1.79,17237,17520,14906,13337,18123,11340,12573,2.53,9.43,3.14,17.08,7.67,1.2,21.18,2.67,23.6,73.04,1200.5,349.87,2937.65
3.21,0.96,94.52,1.73,5.24,29.37,85.34,18.46,3.09,11602,11621,10825,9056,14066,10063,9657,4.38,11.27,4.05,22.85,9.74,0.09,9.44,3.49,22.5,79.94,3514.7,368.05,3541.18
2.31,0.51,97.9,1.11,1.06,24.83,78.81,28.43,3.12,18065,18145,12471,20283,13824,12295,13364,4.56,13.95,4.36,30.75,11.33,0.74,13.72,1.22,23.6,82.75,5340.5,?,3851.07
2.65,4.7,93.59,0.73,1.11,33.21,78.66,26.96,5.93,11234,11530,6886,6646,6936,5633,3716,14.73,27.12,6.58,31.89,11.04,1.33,14.58,1.97,25.8,64.6,799.8,229.44,5633.92
2.89,33.9,63.88,1.61,1.31,46.46,73.04,23.83,7.7,9610,11998,5156,4138,8163,9927,5335,30.26,21.53,10.69,55.02,7.37,8.68,45.96,3.42,32.5,60.91,1118.3,1293.95,9116.95
2.42,0.39,98.93,0.46,0.45,25.35,72.91,33.08,10.93,12984,13023,12319,6543,6598,0,9396,12.1,22.35,6.24,30.71,12.8,1.91,8.88,1.25,28.2,84.46,2307.7,136.06,?
